date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,lag_1h,lag_2h,lag_3h,lag_6h,lag_12h,lag_24h,lag_168h,rolling_mean_6h,rolling_std_6h,rolling_mean_24h,rolling_mean_7d,temp_diff,humidity_diff
2016-01-19 03:00:00,46.666666666666664,0.0,19.488333333333333,38.958333333333336,18.077777777777783,39.245,19.77,40.53,18.881111111111117,38.26,17.2075,61.1999074074074,-5.196256613756611,86.05455026455026,17.732499999999998,33.89777777777778,19.673076923076916,45.41454326923077,16.801111111111116,40.72138888888888,-4.333333333333333,756.375,90.16666666666667,1.0,64.0,-5.758333333333333,3,1,1,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,33.333333333333336,45.0,46.666666666666664,345.0,33.333333333333336,41.666666666666664,35.0,95.27777777777776,122.56253128127739,93.68055555555556,115.97222222222221,23.821666666666665,-51.208333333333336
2016-01-19 04:00:00,33.333333333333336,0.0,19.313333333333333,38.95444444444445,17.86944444444445,39.40833333333335,19.74,40.63513888888888,18.697777777777784,38.18777777777777,17.11759259259262,60.445,-4.987407407407408,86.33583333333333,17.68055555555555,33.9425925925926,19.558333333333348,45.11712962962963,16.79,41.17722222222222,-4.1,756.2416666666667,89.0,1.0,64.0,-5.7,4,1,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,46.666666666666664,33.333333333333336,45.0,56.666666666666664,46.666666666666664,45.0,45.0,45.555555555555536,7.4286731779780215,93.8888888888889,116.04166666666667,23.413333333333334,-50.04555555555555
2016-01-19 05:00:00,45.0,0.0,19.15555555555555,39.072222222222216,17.69277777777778,39.53625,19.616666666666667,40.46555555555557,18.51805555555555,38.089722222222214,17.049259259259266,59.75714814814813,-5.212962962962961,84.58018518518519,17.6,33.887777777777785,19.4500925925926,44.97870370370368,16.79,41.47,-4.266666666666667,756.3416666666666,89.83333333333333,1.0,63.583333333333336,-5.741666666666667,5,1,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,33.333333333333336,46.666666666666664,33.333333333333336,45.0,35.0,33.333333333333336,43.333333333333336,41.66666666666665,6.497862896541222,93.40277777777779,115.97222222222221,23.422222222222217,-50.76111111111111
2016-01-19 06:00:00,46.666666666666664,3.3333333333333335,19.011111111111116,39.66472222222222,17.533333333333335,39.87111111111111,19.55,40.33055555555555,18.34,38.035000000000004,16.98355555555555,58.6849513888889,-5.541666666666665,83.97944444444444,17.514351851851853,33.9,19.374259259259265,44.81138888888888,16.79,41.657222222222224,-4.416666666666667,756.4416666666666,90.58333333333333,1.0,63.416666666666664,-5.758333333333333,6,1,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,45.0,33.333333333333336,46.666666666666664,46.666666666666664,300.0,55.0,40.0,41.66666666666665,6.497862896541222,93.8888888888889,115.98214285714286,23.427777777777784,-50.91861111111111
2016-01-19 07:00:00,41.666666666666664,5.0,18.92055555555555,40.108888888888885,17.402222222222218,40.67555555555555,19.38055555555555,39.92388888888888,18.215,38.178333333333335,17.01,55.18939814814814,-5.140277777777778,86.13064814814813,17.453657407407402,33.85773148148149,19.2475,44.72212962962965,16.77,41.40444444444443,-4.3,756.625,89.58333333333333,1.0,64.0,-5.783333333333334,7,1,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,46.666666666666664,45.0,33.333333333333336,45.0,195.0,55.0,56.666666666666664,41.66666666666665,6.497862896541222,93.54166666666667,116.0218253968254,23.22055555555555,-49.474444444444444
2016-01-19 08:00:00,41.666666666666664,0.0,18.84,40.48,17.296111111111117,40.99333333333333,19.279999999999998,39.99888888888888,18.099999999999998,38.55111111111113,16.861801346801332,56.7873569023569,-5.39361111111111,83.8124074074074,17.38814814814815,33.876759259259266,19.058333333333316,43.73166666666665,16.67777777777778,40.16222222222221,-4.55,756.9666666666666,90.66666666666667,1.0,63.166666666666664,-5.900000000000001,8,1,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,41.666666666666664,46.666666666666664,45.0,33.333333333333336,558.3333333333334,35.0,86.66666666666667,41.11111111111109,6.295206877430994,92.9861111111111,115.93253968253967,23.39,-50.186666666666675
2016-01-19 09:00:00,33.333333333333336,0.0,18.715,40.54388888888889,17.2,40.998333333333335,19.166666666666668,39.84111111111111,17.945,38.210138888888885,16.78037037037038,56.998703703703704,-5.6418518518518495,82.17185185185183,17.309771241830067,33.902407407407416,18.883425925925934,43.00046296296296,16.6,39.192222222222235,-4.3999999999999995,757.2416666666667,92.16666666666667,1.0,62.0,-5.5249999999999995,9,1,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,41.666666666666664,41.666666666666664,46.666666666666664,46.666666666666664,345.0,45.0,43.333333333333336,42.49999999999998,5.027701043001924,93.2638888888889,115.66468253968254,23.115,-51.622777777777785
2016-01-19 10:00:00,45.0,0.0,18.604166666666668,40.512499999999996,17.191666666666652,40.997222222222234,19.077777777777783,39.804444444444435,17.914444444444452,38.09,16.7075,56.84931712962963,-5.420648148148146,83.68759259259258,17.293703703703716,33.737500000000004,18.759460784313735,42.41011982570807,16.50555555555555,38.703611111111115,-3.158333333333333,757.3416666666666,86.83333333333333,1.0,62.833333333333336,-5.125,10,1,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,33.333333333333336,41.666666666666664,41.666666666666664,33.333333333333336,56.666666666666664,31.666666666666668,230.0,40.27777777777776,5.717095869863478,92.77777777777777,115.60515873015872,21.762500000000003,-46.32083333333333
2016-01-19 11:00:00,33.333333333333336,0.0,18.706666666666667,40.47666666666667,17.5138888888889,40.76791666666667,19.022222222222215,39.814444444444455,18.24888888888888,37.98777777777778,16.66574074074075,56.58777777777778,-3.7727777777777765,88.29731481481478,17.44194444444445,33.303888888888885,18.775277777777784,41.92333333333334,16.6,38.50277777777779,-2.066666666666667,757.4833333333332,78.5,1.0,45.666666666666664,-5.383333333333333,11,1,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,45.0,33.333333333333336,41.666666666666664,45.0,45.0,45.0,55.0,42.22222222222221,4.791968589524332,93.33333333333333,114.50396825396824,20.773333333333333,-38.02333333333333
2016-01-19 12:00:00,43.333333333333336,0.0,18.8738888888889,40.23166666666666,17.77,40.4988888888889,19.0,39.86944444444445,18.29,37.83,16.6,56.2275,-2.2308333333333352,90.9424074074074,17.657962962962966,32.79148148148148,18.867500000000017,41.357499999999995,16.69444444444445,38.79527777777776,-0.9333333333333332,757.6,70.41666666666667,1.0,20.833333333333332,-5.708333333333333,12,1,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,33.333333333333336,45.0,33.333333333333336,46.666666666666664,46.666666666666664,40.0,186.66666666666666,40.277777777777764,5.717095869863478,92.84722222222223,114.375,19.807222222222233,-30.18500000000001
2016-01-19 13:00:00,33.333333333333336,0.0,19.0,39.93277777777778,17.801111111111116,40.42222222222223,19.03333333333335,39.82055555555555,18.155,37.36555555555557,16.580555555555566,55.906574074074086,-1.30537037037037,91.75777777777778,18.081481481481482,32.33814814814813,19.243981481481484,40.7761111111111,16.80333333333333,38.22777777777777,-0.08333333333333333,757.475,65.66666666666667,1.0,22.0,-5.791666666666667,13,1,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,43.333333333333336,33.333333333333336,45.0,41.666666666666664,45.0,40.0,151.66666666666666,39.7222222222222,5.100835080508228,92.98611111111113,113.5218253968254,19.083333333333332,-25.73388888888889
2016-01-19 14:00:00,45.0,0.0,19.06944444444445,39.9,17.812222222222214,40.38527777777778,18.99083333333333,39.69805555555555,18.1388888888889,37.26916666666667,16.5037037037037,55.58833333333334,-0.5527777777777775,93.38259259259257,18.520000000000014,32.163333333333334,19.41127314814813,40.41945601851852,16.817777777777767,38.162777777777784,0.5916666666666667,757.2583333333333,63.416666666666664,1.0,24.083333333333332,-5.666666666666667,14,1,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,33.333333333333336,43.333333333333336,33.333333333333336,41.666666666666664,33.333333333333336,41.666666666666664,136.66666666666666,38.333333333333314,5.577733510229399,92.70833333333333,112.81746031746032,18.477777777777785,-23.516666666666666
2016-01-19 15:00:00,38.333333333333336,0.0,19.273333333333333,40.09000000000002,18.02055555555555,40.46,19.06666666666665,39.59222222222223,18.245,37.57083333333333,16.485740740740734,55.317314814814814,-0.3746031746031746,93.84993386243383,19.198981481481482,31.9187037037037,19.902222222222232,39.94648148148146,16.831666666666667,38.527499999999996,1.1166666666666667,757.2416666666667,59.083333333333336,1.0,27.0,-6.0249999999999995,15,1,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,45.0,33.333333333333336,43.333333333333336,33.333333333333336,46.666666666666664,33.333333333333336,36.666666666666664,38.88888888888887,6.116159530901092,92.84722222222221,112.27182539682538,18.156666666666666,-18.993333333333318
2016-01-19 16:00:00,41.666666666666664,0.0,19.323333333333334,40.15,18.083333333333332,40.33555555555555,19.044444444444448,39.5,18.187777777777768,37.47666666666667,16.409351851851866,55.051851851851865,-0.7685185185185192,92.56574074074074,19.224537037037035,31.676759259259253,20.099999999999998,39.700277777777785,16.89,38.556666666666665,-0.033333333333333284,757.3416666666666,67.0,1.0,24.916666666666668,-5.575,16,1,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,38.333333333333336,45.0,33.333333333333336,45.0,33.333333333333336,46.666666666666664,40.0,39.72222222222221,5.519326314233271,93.05555555555556,112.28174603174605,19.35666666666667,-26.85
2016-01-19 17:00:00,71.66666666666667,5.0,19.209999999999997,39.6511111111111,17.905,40.27972222222223,19.0,39.59347222222222,17.974444444444448,37.29666666666667,16.36314814814813,54.83111111111111,-2.5014814814814836,85.38740740740741,18.9786111111111,31.694629629629635,19.876501831501816,39.7490059015059,16.81777777777778,38.24722222222221,-1.125,757.525,77.75,1.0,21.166666666666668,-4.616666666666666,17,1,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,41.666666666666664,38.333333333333336,45.0,33.333333333333336,45.0,35.0,218.33333333333334,39.16666666666665,5.027701043001924,92.84722222222221,112.29166666666667,20.334999999999997,-38.0988888888889
2016-01-19 18:00:00,175.0,8.333333333333334,19.055555555555568,39.107777777777805,17.666666666666682,39.83888888888887,18.752777777777784,38.732777777777784,17.795833333333334,37.476111111111116,16.2937037037037,54.597592592592584,-3.985555555555557,83.57685185185186,18.675833333333333,31.805370370370383,20.01433350533195,41.421543348865335,16.724999999999998,38.085,-2.2916666666666665,757.7833333333333,85.08333333333333,1.0,38.33333333333333,-4.458333333333333,18,1,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,71.66666666666667,41.666666666666664,38.333333333333336,43.333333333333336,46.666666666666664,300.0,58.333333333333336,45.55555555555554,13.443985299782412,94.375,111.41865079365078,21.347222222222236,-45.97555555555552
2016-01-19 19:00:00,353.3333333333333,10.0,19.066666666666666,40.18944444444445,17.773333333333333,40.152222222222214,18.91388888888888,39.51722222222223,17.650000000000002,37.21666666666667,16.274416666666667,55.24792361111111,-4.792592592592592,83.13703703703705,18.313871568246583,31.480979020979017,20.272,42.491091269841284,16.601388888888902,37.32583333333335,-2.8249999999999997,758.025,88.41666666666667,0.5833333333333333,63.166666666666664,-4.483333333333333,19,1,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,175.0,71.66666666666667,41.666666666666664,33.333333333333336,41.666666666666664,195.0,55.0,67.49999999999999,54.34202384486228,89.16666666666667,112.11309523809524,21.891666666666666,-48.227222222222224
2016-01-19 20:00:00,448.3333333333333,15.0,19.37555555555555,40.698333333333316,18.253333333333334,40.406666666666645,20.291527777777784,42.74125,18.03333333333333,36.59611111111112,17.346111111111117,61.07277777777779,-5.247222222222222,82.88222222222224,17.956111111111117,30.193333333333346,20.392777777777766,40.90777777777777,16.4511111111111,36.00888888888888,-3.625,758.2000000000002,91.08333333333333,0.8333333333333334,61.583333333333336,-4.933333333333333,20,1,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,353.3333333333333,175.0,71.66666666666667,45.0,41.666666666666664,558.3333333333334,51.666666666666664,120.83333333333331,125.08552629656604,95.7638888888889,113.88888888888889,23.00055555555555,-50.38500000000001
2016-01-19 21:00:00,153.33333333333334,13.333333333333334,19.671666666666667,39.75722222222222,18.81777777777778,39.85833333333333,20.22999999999998,40.59444444444447,20.136388888888884,36.15333333333335,17.92833333333333,47.696666666666665,-5.638055555555556,82.85666666666667,17.68166666666667,29.530833333333334,20.5,39.97777777777778,16.323333333333334,35.02999999999998,-4.125,758.2000000000002,92.75,1.5833333333333333,61.0,-5.191666666666666,21,1,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,448.3333333333333,353.3333333333333,175.0,38.333333333333336,33.333333333333336,345.0,41.666666666666664,188.05555555555554,174.7137871131166,91.18055555555554,116.25,23.796666666666667,-52.99277777777778
2016-01-19 22:00:00,56.666666666666664,1.6666666666666667,19.79,38.45944444444445,18.920555555555566,38.49722222222221,19.762222222222217,39.5477777777778,19.396666666666665,35.88444444444445,18.49527777777777,73.44527777777779,-5.554074074074076,83.61055555555554,17.511111111111116,30.03999999999998,20.417500000000018,39.451805555555566,16.350833333333334,37.314166666666665,-3.766666666666666,758.3249999999999,91.0,1.0,61.416666666666664,-5.066666666666666,22,1,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,153.33333333333334,448.3333333333333,353.3333333333333,41.666666666666664,45.0,56.666666666666664,46.666666666666664,207.2222222222222,160.75401037564157,83.19444444444444,116.91468253968254,23.556666666666665,-52.54055555555555
2016-01-19 23:00:00,46.666666666666664,0.0,19.79,38.595555555555556,18.932777777777783,38.87999999999998,19.31055555555555,39.155,18.773333333333333,36.919999999999995,17.949999999999985,57.62000000000001,-5.914166666666667,82.22592592592595,17.5,31.650000000000016,20.33444444444445,41.531111111111116,16.39,39.016111111111115,-4.208333333333333,758.625,92.25,1.0,61.166666666666664,-5.341666666666666,23,1,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,56.666666666666664,153.33333333333334,448.3333333333333,71.66666666666667,33.333333333333336,45.0,43.333333333333336,209.7222222222222,157.75303014052864,83.19444444444444,116.97420634920636,23.99833333333333,-53.654444444444444
2016-01-20 00:00:00,36.666666666666664,0.0,19.718888888888884,38.85333333333333,18.73569444444445,39.11666666666665,19.111111111111118,39.049444444444454,18.38416666666667,37.77236111111112,17.686666666666667,51.98444444444443,-5.272222222222221,86.32296296296295,17.402222222222218,32.25055555555555,20.144444444444435,43.55222222222219,16.378888888888884,39.722777777777765,-4.625,758.7583333333333,94.0,1.4166666666666667,55.416666666666664,-5.5249999999999995,0,2,1,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,46.666666666666664,56.666666666666664,153.33333333333334,175.0,43.333333333333336,46.666666666666664,31.666666666666668,205.55555555555551,162.39070398499038,83.26388888888889,116.99404761904762,24.343888888888884,-55.14666666666667
2016-01-20 01:00:00,45.0,0.0,19.5138888888889,39.13611111111112,18.383333333333333,39.262222222222235,18.92055555555555,38.85722222222221,18.099999999999998,38.152222222222214,17.45666666666668,50.02638888888888,-5.031481481481482,84.8675925925926,17.328888888888883,32.63,19.893333333333334,44.47833333333333,16.39,40.55680555555555,-4.827777777777777,758.7277777777778,93.58333333333333,1.8611111111111098,50.666666666666664,-5.769444444444445,1,2,1,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,36.666666666666664,46.666666666666664,56.666666666666664,353.3333333333333,33.333333333333336,45.0,48.333333333333336,182.49999999999997,176.77905230352764,82.84722222222221,117.02380952380952,24.341666666666676,-54.44722222222221
2016-01-20 02:00:00,31.666666666666668,0.0,19.282777777777785,39.24277777777777,18.06555555555555,39.22,18.89,38.92722222222221,17.903888888888883,38.245,17.265,49.16888888888889,-5.627235449735447,82.48521164021163,17.275000000000002,32.81166666666667,19.677222222222216,45.55777777777778,16.3788888888889,41.08555555555555,-4.894444444444445,758.7944444444444,92.58333333333333,1.5277777777777783,54.666666666666664,-5.936111111111111,2,2,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,45.0,36.666666666666664,46.666666666666664,448.3333333333333,45.0,33.333333333333336,45.0,131.1111111111111,161.3266757120357,82.84722222222221,117.00396825396827,24.17722222222223,-53.34055555555556
2016-01-20 03:00:00,43.333333333333336,0.0,19.049444444444433,39.14000000000001,17.770972222222216,39.28180555555555,18.902222222222218,39.13111111111112,17.7425,38.31444444444443,17.129166666666666,48.79333333333333,-5.787724867724869,82.90546296296294,17.198888888888884,32.845,19.543888888888883,45.5938888888889,16.367777777777786,41.48555555555555,-4.961111111111111,758.861111111111,91.58333333333333,1.1944444444444449,58.666666666666664,-6.102777777777777,3,2,1,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,31.666666666666668,45.0,36.666666666666664,153.33333333333334,38.333333333333336,46.666666666666664,31.666666666666668,61.66666666666666,45.72866837238044,82.77777777777779,116.92460317460319,24.010555555555545,-52.44333333333332
2016-01-20 04:00:00,41.666666666666664,0.0,18.810138888888883,38.949999999999996,17.503888888888884,39.387777777777785,18.987777777777783,39.29,17.566666666666666,38.27,16.974999999999984,48.59611111111112,-5.2025,85.78203703703706,17.111111111111118,32.91111111111112,19.351111111111116,45.3375,16.367777777777786,41.763333333333335,-4.583333333333333,758.9833333333332,90.58333333333333,1.0,61.0,-5.866666666666667,4,2,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,43.333333333333336,31.666666666666668,45.0,56.666666666666664,41.666666666666664,33.333333333333336,45.0,43.33333333333332,8.6281194036987,82.63888888888889,116.99404761904762,23.393472222222215,-51.63333333333333
2016-01-20 05:00:00,38.333333333333336,0.0,18.64444444444445,38.9888888888889,17.292777777777783,39.4611111111111,18.951111111111118,39.19138888888889,17.4511111111111,38.32888888888888,16.83444444444445,48.626666666666665,-4.219537037037036,89.4136111111111,17.05555555555555,32.97777777777778,19.24,45.138888888888886,16.362222222222233,42.12833333333333,-3.5833333333333335,759.0166666666665,90.0,1.8333333333333333,61.0,-4.983333333333333,5,2,1,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,41.666666666666664,43.333333333333336,31.666666666666668,46.666666666666664,71.66666666666667,45.0,41.666666666666664,40.83333333333332,5.651941652607714,82.98611111111111,116.97420634920636,22.22777777777778,-51.0111111111111
2016-01-20 06:00:00,116.66666666666667,5.0,18.511111111111116,39.45666666666667,17.127777777777784,39.74666666666667,18.86333333333335,39.27944444444445,17.323333333333334,38.4375,16.7922619047619,47.9950992063492,-3.5094444444444437,90.52083333333333,16.975277777777766,32.94070707070707,19.091666666666665,45.07333333333333,16.30666666666667,42.361666666666665,-2.9166666666666665,758.9,90.0,2.5833333333333335,61.0,-4.358333333333333,6,2,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,38.333333333333336,41.666666666666664,43.333333333333336,36.666666666666664,175.0,46.666666666666664,66.66666666666667,39.444444444444436,4.9065338146304125,82.70833333333333,116.95436507936508,21.427777777777784,-50.54333333333333
2016-01-20 07:00:00,53.333333333333336,1.6666666666666667,18.406111111111116,39.15402777777776,16.974444444444448,39.127777777777766,18.666111111111118,38.794999999999995,17.245,38.08555555555555,16.801002886002884,49.062353507059406,-3.549722222222222,89.77148148148149,16.7720202020202,31.1731871657754,18.910405982905967,43.75546652421652,16.258055555555547,40.77111111111112,-2.6333333333333333,759.025,88.33333333333333,2.0,61.416666666666664,-4.341666666666666,7,2,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,116.66666666666667,38.333333333333336,41.666666666666664,45.0,353.3333333333333,41.666666666666664,63.333333333333336,52.77777777777777,31.65204340720973,85.625,117.25198412698414,21.03944444444445,-49.179305555555565
